,work_year,salary_in_usd,clusters,cluster
3022,2023,146000,1,pink
3023,2023,94000,3,dark purple
3024,2023,225000,0,light pink
3025,2023,156400,1,pink
3026,2023,300000,2,purple
3027,2023,91000,3,dark purple
3028,2023,86000,3,dark purple
3029,2023,205500,0,light pink
3030,2023,132500,1,pink
3031,2023,115500,1,pink
3032,2023,73500,3,dark purple
3033,2023,180000,0,light pink
3034,2023,204500,0,light pink
3035,2023,142200,1,pink
3036,2023,97750,3,dark purple
3037,2023,75000,3,dark purple
3038,2023,252990,2,purple
3039,2023,162170,1,pink
3040,2023,216000,0,light pink
3041,2023,184000,0,light pink
3042,2023,170000,0,light pink
3043,2023,120000,1,pink
3044,2023,133200,1,pink
3045,2023,84000,3,dark purple
3046,2023,75000,3,dark purple
3047,2023,67500,3,dark purple
3048,2023,86128,3,dark purple
3049,2023,61520,3,dark purple
3050,2023,300000,2,purple
3051,2023,160000,1,pink
3052,2023,142000,1,pink
3053,2023,128000,1,pink
3054,2023,160000,1,pink
3055,2023,140000,1,pink
3056,2023,265000,2,purple
3057,2023,153000,1,pink
3058,2023,143000,1,pink
3059,2023,126277,1,pink
3060,2023,230000,0,light pink
3061,2023,153000,1,pink
3062,2023,224500,0,light pink
3063,2023,126900,1,pink
3064,2023,115500,1,pink
3065,2023,73500,3,dark purple
3066,2023,145000,1,pink
3067,2023,115000,1,pink
3068,2023,227700,0,light pink
3069,2023,154836,1,pink
3070,2023,140000,1,pink
3071,2023,126000,1,pink
3072,2023,165000,0,light pink
3073,2023,127000,1,pink
3074,2023,209000,0,light pink
3075,2023,112500,1,pink
3076,2023,140000,1,pink
3077,2023,110000,1,pink
3078,2023,185900,0,light pink
3079,2023,129300,1,pink
3080,2023,370000,2,purple
3081,2023,300000,2,purple
3082,2023,136000,1,pink
3083,2023,104000,1,pink
3084,2023,214000,0,light pink
3085,2023,154000,1,pink
3086,2023,205000,0,light pink
3087,2023,157500,1,pink
3088,2023,255000,2,purple
3089,2023,178000,0,light pink
3090,2023,155000,1,pink
3091,2023,109283,1,pink
3092,2023,189000,0,light pink
3093,2023,137000,1,pink
3094,2023,120000,1,pink
3095,2023,110000,1,pink
3096,2023,204500,0,light pink
3097,2023,142200,1,pink
3098,2023,100000,3,dark purple
3099,2023,75000,3,dark purple
3100,2023,181500,0,light pink
3101,2023,112200,1,pink
3102,2023,49216,3,dark purple
3103,2023,43064,3,dark purple
3104,2023,170500,0,light pink
3105,2023,118575,1,pink
3106,2023,130000,1,pink
3107,2023,100000,3,dark purple
3108,2022,97712,3,dark purple
3109,2023,24940,3,dark purple
3110,2023,172200,0,light pink
3111,2023,131200,1,pink
3112,2023,154500,1,pink
3113,2023,131325,1,pink
3114,2023,110400,1,pink
3115,2023,68000,3,dark purple
3116,2023,115500,1,pink
3117,2023,73500,3,dark purple
3118,2023,140000,1,pink
3119,2023,100000,3,dark purple
3120,2023,192000,0,light pink
3121,2023,138240,1,pink
3122,2023,225000,0,light pink
3123,2023,190000,0,light pink
3124,2023,207500,0,light pink
3125,2023,172900,0,light pink
3126,2023,135000,1,pink
3127,2023,70000,3,dark purple
3128,2023,254000,2,purple
3129,2023,185000,0,light pink
3130,2023,162000,1,pink
3131,2023,111000,1,pink
3132,2023,225000,0,light pink
3133,2023,156400,1,pink
3134,2023,147100,1,pink
3135,2023,90700,3,dark purple
3136,2023,90000,3,dark purple
3137,2023,70000,3,dark purple
3138,2023,168400,0,light pink
3139,2023,105200,1,pink
3140,2023,237000,2,purple
3141,2023,170112,0,light pink
3142,2023,25912,3,dark purple
3143,2023,134960,1,pink
3144,2023,155000,1,pink
3145,2023,130000,1,pink
3146,2023,105000,1,pink
3147,2023,70000,3,dark purple
3148,2023,140000,1,pink
3149,2023,120000,1,pink
3150,2023,115000,1,pink
3151,2023,85000,3,dark purple
3152,2023,260000,2,purple
3153,2023,234000,0,light pink
3154,2023,204500,0,light pink
3155,2023,142200,1,pink
3156,2023,330000,2,purple
3157,2023,204000,0,light pink
3158,2023,180000,0,light pink
3159,2023,165000,0,light pink
3160,2023,185900,0,light pink
3161,2023,167310,0,light pink
3162,2023,94600,3,dark purple
3163,2023,86000,3,dark purple
3164,2023,297300,2,purple
3165,2023,198200,0,light pink
3166,2023,167000,0,light pink
3167,2023,150000,1,pink
3168,2023,121000,1,pink
3169,2023,101570,3,dark purple
3170,2023,175000,0,light pink
3171,2023,125000,1,pink
3172,2023,325000,2,purple
3173,2023,171000,0,light pink
3174,2023,180000,0,light pink
3175,2023,137000,1,pink
3176,2023,265000,2,purple
3177,2023,172000,0,light pink
3178,2023,155810,1,pink
3179,2023,106720,1,pink
3180,2023,160800,1,pink
3181,2023,132200,1,pink
3182,2023,133000,1,pink
3183,2023,113000,1,pink
3184,2023,105000,1,pink
3185,2023,75000,3,dark purple
3186,2023,208400,0,light pink
3187,2023,139000,1,pink
3188,2023,157550,1,pink
3189,2023,104650,1,pink
3190,2023,240500,2,purple
3191,2023,123700,1,pink
3192,2023,205600,0,light pink
3193,2023,105700,1,pink
3194,2023,78000,3,dark purple
3195,2023,121000,1,pink
3196,2023,78000,3,dark purple
3197,2023,85600,3,dark purple
3198,2023,48915,3,dark purple
3199,2023,78000,3,dark purple
3200,2023,68000,3,dark purple
3201,2023,53444,3,dark purple
3202,2023,45150,3,dark purple
3203,2023,275500,2,purple
3204,2023,206000,0,light pink
3205,2023,202800,0,light pink
3206,2023,104300,1,pink
3207,2023,56359,3,dark purple
3208,2023,47799,3,dark purple
3209,2023,154000,1,pink
3210,2023,102000,3,dark purple
3211,2023,140000,1,pink
3212,2023,100000,3,dark purple
3213,2023,91000,3,dark purple
3214,2023,86000,3,dark purple
3215,2023,228000,0,light pink
3216,2023,136000,1,pink
3217,2023,180000,0,light pink
3218,2023,140000,1,pink
3219,2023,175000,0,light pink
3220,2023,155000,1,pink
3221,2022,16455,3,dark purple
3222,2023,207611,0,light pink
3223,2023,127876,1,pink
3224,2023,111000,1,pink
3225,2023,104000,1,pink
3226,2023,128000,1,pink
3227,2023,81500,3,dark purple
3228,2023,61520,3,dark purple
3229,2023,43064,3,dark purple
3230,2023,97750,3,dark purple
3231,2023,75000,3,dark purple
3232,2023,238000,2,purple
3233,2023,176000,0,light pink
3234,2023,192000,0,light pink
3235,2023,92000,3,dark purple
3236,2023,195000,0,light pink
3237,2023,125000,1,pink
3238,2023,204500,0,light pink
3239,2023,142200,1,pink
3240,2023,132600,1,pink
3241,2023,81500,3,dark purple
3242,2023,202400,0,light pink
3243,2023,147200,1,pink
3244,2023,175000,0,light pink
3245,2023,135000,1,pink
3246,2023,238000,2,purple
3247,2023,176000,0,light pink
3248,2023,239000,2,purple
3249,2023,136000,1,pink
3250,2023,54000,3,dark purple
3251,2023,36000,3,dark purple
3252,2023,176000,0,light pink
3253,2023,118720,1,pink
3254,2023,204500,0,light pink
3255,2023,138900,1,pink
3256,2023,140000,1,pink
3257,2023,95000,3,dark purple
3258,2023,240000,2,purple
3259,2023,157000,1,pink
3260,2023,165000,0,light pink
3261,2023,136000,1,pink
3262,2023,230000,0,light pink
3263,2023,196000,0,light pink
3264,2023,272300,2,purple
3265,2023,222800,0,light pink
3266,2023,167500,0,light pink
3267,2023,106500,1,pink
3268,2023,172750,0,light pink
3269,2023,82500,3,dark purple
3270,2023,165600,0,light pink
3271,2023,65800,3,dark purple
3272,2023,192000,0,light pink
3273,2023,164000,0,light pink
3274,2023,145000,1,pink
3275,2023,130000,1,pink
3276,2023,226600,0,light pink
3277,2023,140100,1,pink
3278,2023,185900,0,light pink
3279,2023,129300,1,pink
3280,2023,331640,2,purple
3281,2023,267720,2,purple
3282,2023,281000,2,purple
3283,2023,181000,0,light pink
3284,2023,207611,0,light pink
3285,2023,127876,1,pink
3286,2023,225000,0,light pink
3287,2023,168000,0,light pink
3288,2023,280600,2,purple
3289,2023,158600,1,pink
3290,2023,200000,0,light pink
